SEQN	SDDSRVYR	RIDSTATR	RIAGENDR	RIDAGEYR	RIDAGEMN	RIDRETH1	RIDRETH3	RIDEXMON	RIDEXAGM	DMQMILIZ	DMQADFC	DMDBORN4	DMDCITZN	DMDYRSUS	DMDEDUC3	DMDEDUC2	DMDMARTL	RIDEXPRG	SIALANG	SIAPROXY	SIAINTRP	FIALANG	FIAPROXY	FIAINTRP	MIALANG	MIAPROXY	MIAINTRP	AIALANGA	DMDHHSIZ	DMDFMSIZ	DMDHHSZA	DMDHHSZB	DMDHHSZE	DMDHRGND	DMDHRAGE	DMDHRBR4	DMDHREDU	DMDHRMAR	DMDHSEDU	WTINT2YR	WTMEC2YR	SDMVPSU	SDMVSTRA	INDHHIN2	INDFMIN2	INDFMPIR
91026	9	2	2	45	NA	4	4	2	NA	2	NA	1	1	NA	NA	5	4	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	2	45	1	5	4	NA	20469.427627	21174.353038	2	126	7	7	2.56
91027	9	2	1	54	NA	3	3	2	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	1	54	1	3	1	3	100688.789572	103259.451436	1	131	14	14	5
91028	9	2	2	72	NA	2	2	1	NA	2	NA	2	1	7	NA	1	1	NA	2	2	2	2	2	2	2	2	2	NA	2	2	0	0	2	1	65	2	3	1	1	11305.530443	10777.977915	1	124	3	3	0.89
91034	9	2	1	80	NA	3	3	1	NA	2	NA	1	1	NA	NA	5	5	NA	1	2	2	1	2	2	1	2	2	NA	1	1	0	0	1	1	80	1	5	5	NA	18277.22812	19531.803632	2	121	2	2	0.67
91037	9	2	1	61	NA	4	4	2	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	0	1	1	61	1	3	1	3	9455.456645	9184.777587	1	123	15	15	5
91038	9	2	2	56	NA	3	3	2	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	1	1	1	62	1	5	1	5	96709.579387	96599.007307	1	119	15	15	5
91039	9	2	1	22	NA	4	4	2	NA	2	NA	1	1	NA	NA	3	5	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	2	48	2	4	4	NA	32936.082848	36796.775549	1	119	9	9	3.45
91040	9	2	2	68	NA	5	6	1	NA	2	NA	1	1	NA	NA	3	2	NA	1	2	2	1	2	2	1	2	2	1	1	1	0	0	1	2	68	1	3	2	NA	21565.007335	22403.290598	1	120	7	7	3.4
91043	9	2	2	44	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	2	2	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	2	44	1	4	2	NA	178063.036106	182964.356508	1	122	7	7	2.2
91046	9	2	2	52	NA	3	3	2	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	2	52	1	5	1	3	160179.644194	161305.539485	2	124	15	15	5
91048	9	2	1	37	NA	2	2	1	NA	2	NA	2	2	2	NA	1	1	NA	2	2	2	2	2	2	2	2	1	2	3	1	0	0	0	1	29	2	2	5	NA	27439.316611	27587.914369	1	120	9	1	0.17
91049	9	2	2	52	NA	5	6	1	NA	2	NA	2	1	8	NA	4	6	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	1	46	2	5	6	NA	16358.443359	17332.962136	1	121	3	3	0.75
91050	9	2	2	75	NA	2	2	1	NA	2	NA	1	1	NA	NA	3	2	NA	1	2	2	1	2	2	1	2	2	NA	3	3	0	1	1	2	75	1	3	2	NA	14132.74352	13699.414824	1	127	6	6	1.49
91052	9	2	2	52	NA	3	3	1	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	1	1	62	1	3	1	4	45788.907532	46110.75564	1	125	9	9	3.77
91054	9	2	2	37	NA	5	6	2	NA	2	NA	2	1	7	NA	1	1	1	1	2	2	1	2	2	1	2	2	1	3	3	0	1	0	1	41	2	5	1	1	22433.489521	23032.698563	1	129	7	7	2.02
91062	9	2	1	65	NA	2	2	1	NA	2	NA	2	1	4	NA	3	1	NA	2	2	2	2	2	2	2	2	2	2	3	3	0	0	2	1	65	2	3	1	5	8426.010459	8253.28356	1	124	3	3	0.7
91063	9	2	1	71	NA	4	4	1	NA	2	NA	1	1	NA	NA	3	3	NA	1	2	2	1	2	2	1	2	2	NA	6	6	1	0	1	2	51	1	2	6	NA	13779.979256	14340.523275	1	125	13	13	NA
91064	9	2	2	58	NA	3	3	2	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	1	54	1	3	1	3	106826.715473	106161.779889	1	131	14	14	5
91065	9	2	2	52	NA	2	2	1	NA	2	NA	2	1	7	NA	4	4	NA	2	2	2	2	2	2	2	2	2	2	5	1	0	2	0	2	45	2	3	1	3	14231.349934	16111.476968	1	124	7	5	1.95
91069	9	2	2	58	NA	4	4	2	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	NA	NA	NA	NA	2	2	0	0	1	1	67	1	4	1	5	21545.911248	22529.639764	2	126	14	14	5
91074	9	2	2	24	NA	5	6	1	NA	2	NA	2	2	2	NA	4	1	2	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	1	51	1	4	1	4	22604.517503	23628.700882	1	121	14	14	5
91075	9	2	1	51	NA	5	7	2	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	2	49	1	5	1	5	138316.002208	147337.733997	2	131	9	9	3.43
91077	9	2	2	66	NA	1	1	1	NA	2	NA	2	1	8	NA	1	2	NA	1	2	2	1	2	2	1	2	2	1	1	1	0	0	1	2	66	2	1	2	NA	8842.349896	10732.606587	1	128	5	5	1.76
91078	9	2	2	36	NA	3	3	2	NA	2	NA	1	1	NA	NA	2	3	2	1	2	2	1	2	2	1	2	2	1	5	5	0	3	0	2	36	1	2	3	NA	46648.849684	47465.0585	1	126	7	7	1.41
91080	9	2	2	29	NA	4	4	2	NA	1	2	1	1	NA	NA	5	5	2	1	2	2	1	2	2	1	2	2	1	1	1	0	0	0	2	29	1	5	5	NA	30660.560982	30021.870274	1	119	14	14	5
91082	9	2	2	45	NA	1	1	1	NA	2	NA	2	2	6	NA	2	5	NA	1	2	2	1	2	2	1	2	2	1	5	5	0	1	0	2	45	2	2	5	NA	30464.83427	31310.586964	2	122	8	8	1.76
91084	9	2	1	18	NA	4	4	2	221	2	NA	1	1	NA	11	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	4	4	0	1	0	1	41	2	5	1	5	23723.795981	26581.356438	1	132	15	15	5
91087	9	2	1	77	NA	3	3	2	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	NA	2	2	0	0	2	1	77	1	3	1	3	15694.368006	15916.911834	1	130	4	4	1.13
91091	9	2	2	22	NA	4	4	1	NA	2	NA	1	1	NA	NA	4	6	2	1	2	2	1	2	2	1	2	2	1	4	4	2	0	0	2	22	1	4	6	NA	27117.037618	27393.321645	2	132	5	5	0.84
91095	9	2	1	21	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	4	4	0	0	0	1	55	1	5	1	5	93865.514219	100908.668272	1	123	15	15	5
91098	9	2	1	37	NA	3	3	1	NA	1	1	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	4	4	2	0	0	1	37	1	4	1	5	108690.243806	112053.086474	1	123	14	14	3.22
91099	9	2	1	63	NA	4	4	2	NA	2	NA	1	1	NA	NA	3	6	NA	1	2	2	1	2	2	1	2	2	1	2	1	0	0	1	1	63	1	3	6	NA	11988.256013	11645.071123	1	125	6	5	1.74
91100	9	2	1	54	NA	5	6	1	NA	2	NA	2	1	6	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	1	0	1	54	2	5	1	5	13558.295917	14322.892334	1	121	7	7	1.99
91103	9	2	1	48	NA	2	2	1	NA	2	NA	2	1	6	NA	3	1	NA	2	2	2	2	2	2	NA	NA	NA	NA	4	4	0	0	0	1	48	2	3	1	4	35918.084543	36072.281587	1	124	10	10	2.68
91104	9	2	1	32	NA	4	4	2	NA	2	NA	1	1	NA	NA	5	6	NA	1	2	2	1	2	2	1	2	2	1	4	4	1	1	0	1	32	1	5	6	NA	27575.777743	28223.085781	2	129	7	7	1.65
91108	9	2	2	49	NA	3	3	2	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	2	49	1	5	1	5	139552.280363	139891.211998	2	124	15	15	5
91109	9	2	2	64	NA	3	3	1	NA	1	1	1	1	NA	NA	1	3	NA	1	2	2	1	2	2	1	2	2	1	5	5	0	2	1	2	64	1	1	3	NA	52053.476624	51567.513401	1	121	6	6	1.06
91110	9	2	1	24	NA	5	6	2	NA	2	NA	2	2	2	NA	5	5	NA	1	2	2	1	2	2	1	2	2	1	4	1	0	0	0	2	58	NA	NA	3	NA	24004.688518	23463.061319	2	123	12	8	4.55
91111	9	2	2	46	NA	1	1	2	NA	2	NA	2	2	6	NA	1	4	NA	2	2	2	2	2	2	2	2	1	2	5	5	0	0	0	2	46	2	1	4	NA	19141.584034	19672.985128	1	129	12	12	NA
91113	9	2	2	31	NA	3	3	2	NA	2	NA	1	1	NA	NA	1	1	2	1	2	2	1	2	2	NA	NA	NA	NA	7	7	2	2	0	2	31	1	1	1	1	38524.853323	39588.476417	2	123	8	8	1.36
91114	9	2	1	61	NA	1	1	1	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	2	1	61	1	4	1	4	7767.315258	8039.39752	1	121	14	14	5
91115	9	2	1	34	NA	3	3	1	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	3	3	1	0	0	2	33	1	4	6	NA	41638.755706	42927.045984	2	128	7	7	1.79
91119	9	2	2	26	NA	1	1	1	NA	2	NA	1	1	NA	NA	4	6	3	1	2	2	1	2	2	NA	NA	NA	NA	4	4	2	0	0	2	26	1	4	6	NA	26682.006503	26202.766299	2	121	13	13	NA
91123	9	2	1	56	NA	3	3	2	NA	1	2	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	0	0	1	56	1	4	1	3	34987.574394	35880.833947	1	130	5	5	1.19
91128	9	2	2	54	NA	1	1	1	NA	2	NA	2	2	7	NA	4	1	NA	2	2	2	2	2	2	2	2	2	2	6	6	0	1	0	2	54	2	4	1	2	11356.866017	11447.135934	1	133	14	14	2.76
91130	9	2	1	60	NA	4	4	2	NA	2	NA	1	1	NA	NA	2	6	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	1	1	60	1	2	6	NA	11885.516628	12267.52054	2	131	2	2	0.59
91131	9	2	1	41	NA	4	4	2	NA	2	NA	2	2	7	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	4	4	0	1	0	1	41	2	5	1	5	42221.915179	43918.44695	1	132	15	15	5
91133	9	2	2	24	NA	5	6	2	NA	2	NA	2	2	2	NA	5	5	2	1	2	2	1	2	2	1	2	2	1	2	1	0	0	0	2	24	2	5	5	NA	22810.924075	26640.965273	2	129	6	1	0.4
91137	9	2	1	74	NA	1	1	1	NA	2	NA	2	2	7	NA	1	1	NA	1	2	2	2	2	2	1	2	2	NA	2	2	0	0	2	2	70	2	1	1	1	7867.881831	10840.375183	2	133	3	3	0.73
91139	9	2	2	32	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	1	2	1	2	2	1	2	2	NA	NA	NA	NA	6	6	3	1	0	2	32	1	4	1	4	69789.217085	71716.010222	2	123	7	7	1.2
91140	9	2	1	28	NA	5	6	2	NA	2	NA	2	1	5	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	1	0	1	28	2	4	5	NA	19590.407385	19148.381342	2	128	3	3	0.6
91146	9	2	2	53	NA	3	3	1	NA	2	NA	1	1	NA	NA	2	6	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	1	0	2	53	1	2	6	NA	55336.971839	54992.530642	2	121	4	4	0.89
91149	9	2	1	22	NA	3	3	1	NA	2	NA	1	1	NA	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	4	1	0	0	0	1	22	1	4	5	NA	64544.757024	68705.051371	2	121	14	3	1.09
91153	9	2	2	80	NA	4	4	2	NA	2	NA	1	1	NA	NA	1	2	NA	1	2	2	1	2	2	1	2	2	NA	1	1	0	0	1	2	80	1	1	2	NA	21497.765786	26609.540814	2	130	3	3	1.22
91155	9	2	2	44	NA	4	4	2	NA	2	NA	1	1	NA	NA	5	1	2	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	2	44	1	5	1	4	23179.8468	24238.17643	2	129	15	15	5
91159	9	2	1	51	NA	4	4	2	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	4	4	0	1	0	2	48	1	5	1	5	28576.256814	28493.271176	1	123	15	15	5
91162	9	2	1	31	NA	2	2	2	NA	2	NA	2	2	4	NA	2	6	NA	2	2	2	2	2	2	1	2	2	2	6	6	1	2	0	1	31	2	2	6	NA	27474.227169	30343.949505	1	132	7	7	1.23
91165	9	2	1	26	NA	2	2	1	NA	2	NA	1	1	NA	NA	4	6	NA	1	2	2	1	2	2	1	2	2	1	4	4	1	1	0	2	27	1	4	6	NA	32573.813219	34688.01958	1	127	4	4	0.74
91166	9	2	1	65	NA	3	3	2	NA	1	1	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	2	1	65	1	4	1	4	184218.851759	182466.769231	1	122	9	9	3.68
91167	9	2	1	62	NA	1	1	2	NA	2	NA	2	1	7	NA	5	1	NA	2	2	2	2	2	2	2	2	2	2	4	4	0	0	2	1	62	2	5	1	2	11051.977797	10825.420536	1	126	7	7	1.55
91172	9	2	1	55	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	3	NA	1	2	2	1	2	2	1	2	2	1	1	1	0	0	0	1	55	1	4	3	NA	122923.197788	133264.366135	1	122	15	15	5
91174	9	2	2	26	NA	2	2	1	NA	2	NA	2	2	2	NA	5	1	2	1	2	2	1	2	2	1	2	2	2	3	3	1	0	0	1	29	2	5	1	5	31714.673283	32202.62094	2	133	14	14	4.07
91176	9	2	1	34	NA	3	3	2	NA	2	NA	1	1	NA	NA	3	3	NA	1	2	2	1	2	2	1	2	2	1	5	5	1	2	0	1	34	1	3	3	NA	36043.898014	37159.085117	2	129	8	8	1.69
91177	9	2	1	52	NA	4	4	1	NA	1	2	1	1	NA	NA	4	6	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	0	1	2	67	1	3	5	NA	26793.228452	26498.61833	2	121	15	15	5
91180	9	2	1	71	NA	5	7	2	NA	1	1	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	NA	2	2	0	0	2	2	75	1	3	1	3	94977.953757	100660.987717	1	120	7	7	2.64
91183	9	2	1	46	NA	1	1	1	NA	2	NA	2	2	6	NA	1	1	NA	2	2	2	2	2	2	2	2	2	2	6	6	0	3	0	1	46	2	1	1	4	30769.954746	31253.781007	2	122	3	3	0.31
91184	9	2	1	59	NA	4	4	2	NA	2	NA	1	1	NA	NA	3	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	1	59	1	3	1	3	22393.835487	22034.93698	2	131	8	8	3.05
91187	9	2	1	63	NA	3	3	1	NA	2	NA	1	1	NA	NA	4	6	NA	1	2	2	1	2	2	1	2	2	1	2	1	0	0	2	2	64	1	5	6	NA	28917.997693	28642.962223	2	125	10	3	1.01
91190	9	2	1	46	NA	4	4	1	NA	1	2	1	1	NA	NA	3	6	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	0	0	1	20	1	4	5	NA	22189.226679	21833.607369	2	132	8	8	2.38
91196	9	2	2	59	NA	2	2	2	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	4	4	0	0	1	2	59	1	4	1	2	16948.476094	17222.95954	2	123	14	14	3.42
91204	9	2	2	38	NA	4	4	1	NA	2	NA	1	1	NA	NA	4	1	2	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	1	34	1	5	1	4	24274.430192	24267.038096	2	132	7	7	2.62
91206	9	2	1	38	NA	2	2	1	NA	2	NA	2	2	3	NA	4	1	NA	2	2	2	2	2	2	1	2	2	2	2	2	0	0	0	1	38	2	4	1	3	28671.802956	33301.621203	1	127	7	7	2.2
91207	9	2	1	29	NA	5	6	1	NA	2	NA	1	1	NA	NA	5	5	NA	1	2	2	NA	NA	NA	1	2	2	1	2	1	0	0	0	2	28	1	5	5	NA	20577.77898	20992.453427	2	121	12	NA	NA
91213	9	2	1	63	NA	4	4	2	NA	1	1	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	2	1	63	1	4	1	3	15613.121835	15515.034387	2	130	6	6	1.87
91215	9	2	2	43	NA	1	1	1	NA	2	NA	2	2	5	NA	2	1	2	2	2	1	1	2	2	2	2	1	2	5	5	0	3	0	1	43	2	2	1	2	15893.280165	15938.117476	1	120	6	6	1.13
91216	9	2	2	29	NA	5	7	2	NA	2	NA	2	1	6	NA	5	1	2	1	2	2	1	2	2	1	2	2	1	2	2	0	0	0	1	29	1	4	1	5	22297.792518	23078.722256	2	123	15	15	5
91217	9	2	1	54	NA	2	2	1	NA	2	NA	2	2	3	NA	4	3	NA	2	2	2	2	2	2	2	2	2	2	4	4	0	1	0	2	51	2	4	1	NA	19511.208665	21929.790083	1	127	9	9	2.52
91220	9	2	1	65	NA	5	6	1	NA	2	NA	2	2	4	NA	5	1	NA	1	2	1	1	2	2	1	2	2	1	7	7	1	1	3	2	36	2	5	1	5	19889.40576	22060.019113	2	128	6	6	0.68
91222	9	2	2	48	NA	3	3	2	NA	2	NA	1	1	NA	NA	5	1	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	0	0	1	47	1	4	1	5	126943.587293	131029.338135	2	128	15	15	5
91223	9	2	2	70	NA	1	1	1	NA	2	NA	2	2	3	NA	1	3	NA	2	2	2	1	2	2	2	2	1	NA	3	3	0	0	1	2	22	1	4	5	NA	14026.929433	13561.171564	1	128	1	1	0.06
91226	9	2	2	53	NA	4	4	1	NA	2	NA	1	1	NA	NA	4	3	NA	1	2	2	1	2	2	1	2	2	1	7	7	3	0	0	2	53	1	4	3	NA	19199.389281	21721.241356	2	131	5	5	0.63
91228	9	2	2	31	NA	4	4	2	NA	2	NA	1	1	NA	NA	3	5	2	1	2	2	1	2	2	1	2	2	1	7	7	2	3	0	2	25	1	3	5	NA	23967.468662	23960.170042	2	131	5	5	0.54
91232	9	2	1	26	NA	2	2	1	NA	2	NA	1	1	NA	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	4	4	0	0	0	1	51	1	4	1	3	35450.554897	37462.498905	1	127	9	9	2.31
91234	9	2	2	39	NA	2	2	2	NA	2	NA	1	1	NA	NA	4	1	2	1	2	2	1	2	2	1	2	2	1	7	7	1	4	0	2	39	1	4	1	3	18793.774363	20494.343154	1	123	9	9	1.47
91239	9	2	1	60	NA	2	2	2	NA	2	NA	2	1	8	NA	4	1	NA	2	2	2	2	2	2	1	2	2	2	3	3	0	0	1	2	26	1	4	5	NA	7052.702269	6908.127159	1	119	5	5	1
91247	9	2	2	51	NA	4	4	2	NA	2	NA	1	1	NA	NA	5	3	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	0	1	1	54	1	4	1	2	32203.257005	33312.271608	1	132	15	15	4.98
91249	9	2	2	29	NA	3	3	1	NA	2	NA	1	1	NA	NA	5	1	2	1	2	2	1	2	2	1	2	2	1	4	4	2	0	0	2	29	1	5	1	5	109241.348111	110550.588793	2	127	15	15	5
91252	9	2	1	42	NA	2	2	2	NA	2	NA	2	2	4	NA	2	1	NA	2	2	2	2	2	2	1	2	2	2	2	2	0	0	0	1	42	2	2	1	2	41470.650046	42122.733863	1	126	5	5	1.26
91253	9	2	2	44	NA	3	3	2	NA	2	NA	1	1	NA	NA	3	6	2	1	2	2	1	2	2	1	2	2	1	3	2	0	1	0	2	44	1	3	6	NA	97467.97096	99833.142595	1	126	15	7	2.64
91258	9	2	2	77	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	1	2	2	1	2	2	NA	3	3	0	0	2	1	80	1	3	1	4	47422.175275	49918.788212	1	130	7	7	2.09
91259	9	2	1	41	NA	3	3	2	NA	2	NA	1	1	NA	NA	1	1	NA	1	2	2	1	2	2	1	2	2	1	5	5	0	3	0	1	41	1	1	1	1	89674.328497	90426.68119	2	123	15	15	3.52
91261	9	2	2	44	NA	3	3	2	NA	2	NA	1	1	NA	NA	5	3	2	1	2	2	1	2	2	1	2	2	1	3	2	0	1	0	2	44	1	5	3	NA	43528.299031	43059.754556	2	127	4	4	1.02
91263	9	2	1	19	NA	1	1	1	232	2	NA	1	1	NA	13	NA	NA	NA	2	2	2	2	2	2	1	2	2	1	2	2	0	0	0	2	49	2	1	3	NA	22299.952063	22088.653741	2	121	1	1	0
91264	9	2	1	23	NA	5	6	1	NA	2	NA	2	2	1	NA	5	5	NA	1	2	2	1	2	2	1	2	2	1	2	1	0	0	0	1	25	2	5	5	NA	15543.77917	15043.555952	2	125	1	1	0
91267	9	2	1	66	NA	1	1	1	NA	2	NA	1	1	NA	NA	4	1	NA	1	2	2	NA	NA	NA	1	2	2	1	2	2	0	0	2	1	66	1	4	1	NA	10233.08778	10049.68416	1	127	NA	NA	NA
91271	9	2	2	44	NA	3	3	2	NA	2	NA	1	1	NA	NA	3	4	2	1	2	2	1	2	2	1	2	2	1	3	3	0	1	0	2	44	1	3	4	NA	30633.508798	30707.908622	1	123	6	6	1.59
91273	9	2	1	23	NA	4	4	2	NA	2	NA	1	1	NA	NA	2	6	NA	1	2	2	1	2	2	1	2	2	1	5	5	1	1	0	2	38	1	2	5	NA	29152.59036	29086.735298	2	131	6	6	0.95
91274	9	2	1	18	NA	3	3	2	218	2	NA	1	1	NA	13	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	1	0	2	41	1	4	5	NA	21271.956713	21881.020497	2	120	6	6	1.24
91275	9	2	2	19	NA	3	3	1	228	1	2	2	1	5	13	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	4	3	0	1	0	1	52	1	3	6	NA	60896.842436	73212.386784	1	133	15	9	2.89
91278	9	2	2	18	NA	4	4	2	225	2	NA	1	1	NA	15	NA	NA	NA	1	2	2	1	2	2	1	2	2	1	5	5	0	2	0	2	37	2	3	4	NA	15543.344675	15224.90422	2	129	3	3	0.35
91279	9	2	2	51	NA	4	4	2	NA	2	NA	1	1	NA	NA	4	3	NA	1	2	2	1	2	2	1	2	2	NA	3	3	0	1	0	2	51	1	4	3	NA	17633.258928	18240.512463	2	126	77	77	NA
91280	9	2	1	80	NA	3	3	2	NA	1	2	1	1	NA	NA	4	1	NA	1	1	2	1	2	2	1	1	2	NA	6	6	0	3	2	2	80	1	3	1	4	18736.567601	20190.100819	2	123	9	9	1.69
91282	9	2	1	50	NA	3	3	2	NA	2	NA	1	1	NA	NA	2	3	NA	1	2	2	1	2	2	1	2	2	1	4	1	0	2	0	1	50	1	2	3	NA	157546.058653	167289.69903	1	126	15	9	5
91284	9	2	2	29	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	1	2	1	2	2	1	2	2	1	2	2	1	2	1	0	0	0	1	30	1	4	6	NA	56830.515002	57511.619945	1	123	14	8	4.42
91285	9	2	1	32	NA	4	4	1	NA	2	NA	2	1	5	NA	2	5	NA	1	2	2	1	2	2	1	2	2	1	3	3	0	1	0	1	32	2	2	5	NA	32926.549243	34843.780118	1	129	9	9	2.99
91290	9	2	2	39	NA	5	6	1	NA	2	NA	2	2	1	NA	5	1	2	1	2	2	1	2	2	1	2	2	1	4	4	2	0	0	1	42	2	5	1	5	21432.62258	22005.097996	2	122	5	5	0.91
91292	9	2	1	48	NA	5	7	1	NA	2	NA	1	1	NA	NA	4	5	NA	1	2	2	1	2	2	1	2	2	1	4	3	0	0	2	2	68	1	2	2	NA	23430.975985	23798.342191	2	128	13	13	NA
91295	9	2	1	72	NA	1	1	1	NA	2	NA	2	1	8	NA	4	1	NA	2	2	2	2	2	2	2	2	1	NA	5	5	0	1	2	1	72	2	4	1	1	12608.552899	12710.866751	2	127	5	5	0.84
91299	9	2	1	46	NA	1	1	2	NA	2	NA	2	2	6	NA	3	1	NA	2	2	2	2	2	2	2	2	1	2	7	7	1	3	0	1	46	2	3	1	2	31749.837011	40098.844659	1	126	99	99	NA
91302	9	2	1	62	NA	2	2	1	NA	2	NA	2	1	9	NA	4	1	NA	1	2	2	1	2	2	1	2	2	1	2	2	0	0	2	1	62	2	4	1	5	7642.366013	7910.071412	2	125	15	15	5
91303	9	2	1	78	NA	1	1	1	NA	2	NA	2	1	9	NA	1	1	NA	2	2	2	2	2	2	2	2	2	NA	2	2	0	0	2	1	78	2	1	1	1	11308.97764	11242.037093	1	128	3	3	0.9
91304	9	2	1	38	NA	2	2	1	NA	2	NA	2	2	6	NA	2	1	NA	2	2	2	NA	NA	NA	NA	NA	NA	NA	4	4	0	2	0	1	38	2	2	1	1	25870.137967	33136.641166	1	133	NA	NA	NA
91305	9	2	2	22	NA	4	4	2	NA	2	NA	1	1	NA	NA	4	6	2	1	2	2	1	2	2	1	2	2	1	6	6	2	2	0	2	22	1	4	6	NA	27369.110653	27647.962945	2	131	5	5	0.66
91312	9	2	2	45	NA	5	6	2	NA	2	NA	2	1	7	NA	5	1	NA	1	2	2	1	2	2	NA	NA	NA	NA	4	4	0	2	0	1	48	1	5	1	5	21904.472379	22135.63406	2	128	15	15	5
91313	9	2	2	19	NA	1	1	1	230	2	NA	1	1	NA	13	NA	NA	NA	1	2	2	2	2	2	1	2	2	1	5	5	0	2	1	1	60	2	1	1	1	18114.884272	18041.998888	2	121	7	7	1.28
91316	9	2	2	65	NA	2	2	1	NA	2	NA	2	2	4	NA	1	2	NA	2	2	1	1	2	2	2	2	2	2	5	5	0	2	1	2	30	2	3	1	2	7833.388007	7626.54908	1	125	8	8	1.58
91317	9	2	2	36	NA	4	4	2	NA	2	NA	1	1	NA	NA	4	3	2	1	2	2	1	2	2	1	2	2	1	7	7	1	4	0	2	36	1	4	3	NA	14442.983164	13995.223122	1	123	13	13	NA
91321	9	2	1	61	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	3	NA	1	2	2	1	2	2	1	2	2	1	2	1	0	0	1	1	61	1	4	3	NA	39461.230488	39412.752953	2	123	8	3	1.18
91323	9	2	2	26	NA	4	4	2	NA	2	NA	1	1	NA	NA	4	5	2	1	2	2	1	2	2	1	2	2	1	2	2	0	1	0	2	26	1	4	5	NA	31539.693469	31617.15027	2	124	6	6	2
91324	9	2	2	43	NA	3	3	2	NA	2	NA	1	1	NA	NA	4	5	2	1	2	2	1	2	2	1	2	2	1	3	3	0	0	2	1	80	1	3	1	4	42351.858516	41895.977406	1	130	7	7	2.09
91325	9	2	1	26	NA	3	3	2	NA	2	NA	1	1	NA	NA	3	5	NA	1	2	2	1	2	2	1	2	2	1	2	1	0	0	0	1	26	1	3	5	NA	103984.917981	110687.365808	1	126	4	4	1.27
91326	9	2	1	34	NA	1	1	1	NA	2	NA	2	2	5	NA	1	1	NA	2	2	2	2	2	2	2	2	2	2	7	7	2	2	0	1	33	2	1	6	NA	24494.468888	24627.118808	1	120	7	7	1.06
